Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
52,0,Travel_Rarely,Research & Development,7,4,Life Sciences,1,3,Healthcare Representative,2,0,10445,7,0,19,3,4,18,4,3,8,4,0
38,0,Travel_Rarely,Sales,10,4,Marketing,1,3,Sales Executive,3,2,8740,0,1,14,3,2,9,2,3,8,2,7
29,0,Travel_Rarely,Research & Development,28,4,Life Sciences,0,1,Research Scientist,4,2,2514,4,0,22,4,1,11,1,3,7,1,7
28,0,Travel_Rarely,Research & Development,3,3,Medical,0,3,Manufacturing Director,2,2,7655,0,0,17,3,2,10,3,2,9,1,7
46,0,Travel_Rarely,Sales,3,1,Marketing,1,4,Manager,3,1,17465,3,0,12,3,4,23,3,3,12,4,9
38,0,Travel_Rarely,Sales,2,2,Marketing,1,3,Sales Executive,2,0,7351,7,0,16,3,3,10,2,3,1,0,0
43,0,Travel_Frequently,Research & Development,27,3,Life Sciences,0,3,Manufacturing Director,1,1,10820,8,0,11,3,3,18,1,3,8,0,1
39,1,Travel_Frequently,Research & Development,2,3,Life Sciences,1,4,Healthcare Representative,4,2,12169,7,0,11,3,4,21,4,3,18,11,5
40,0,Travel_Rarely,Research & Development,14,3,Medical,1,5,Research Director,3,0,19626,1,0,14,3,1,21,2,4,20,4,9
21,0,Travel_Rarely,Research & Development,1,1,Technical Degree,0,1,Research Scientist,2,0,2070,1,1,11,3,3,2,6,4,2,2,2
39,0,Non-Travel,Research & Development,9,3,Life Sciences,1,2,Laboratory Technician,2,0,6782,9,0,15,3,3,9,2,2,5,0,3
36,0,Non-Travel,Research & Development,18,4,Life Sciences,1,2,Manufacturing Director,4,0,7779,2,0,20,4,1,18,0,3,11,0,9
31,0,Travel_Frequently,Sales,20,3,Life Sciences,1,1,Sales Representative,4,1,2791,0,0,12,3,1,3,4,3,2,2,2
28,0,Travel_Rarely,Research & Development,2,1,Life Sciences,1,1,Research Scientist,2,1,3201,0,0,17,3,1,6,2,1,5,0,4
35,0,Travel_Frequently,Sales,11,2,Marketing,1,2,Sales Executive,4,2,4968,1,0,11,3,4,5,3,3,5,0,2
49,0,Travel_Rarely,Sales,8,4,Technical Degree,1,4,Sales Executive,2,1,13120,6,0,17,3,2,22,3,3,9,2,3
34,0,Travel_Frequently,Research & Development,2,2,Life Sciences,1,2,Manufacturing Director,3,0,4033,2,0,11,3,4,5,3,2,3,0,2
29,0,Travel_Frequently,Research & Development,10,3,Life Sciences,0,1,Research Scientist,2,2,3291,0,0,14,3,4,8,2,2,7,1,1
42,0,Travel_Rarely,Research & Development,29,3,Medical,1,2,Laboratory Technician,4,0,4272,4,0,19,3,1,16,3,3,1,0,0
29,0,Travel_Rarely,Research & Development,8,1,Medical,1,2,Manufacturing Director,4,1,5056,1,1,15,3,3,10,2,2,10,1,2
38,0,Travel_Rarely,Human Resources,1,3,Human Resources,1,1,Human Resources,3,1,2844,1,0,13,3,4,7,2,4,7,5,0
28,0,Travel_Frequently,Research & Development,6,3,Life Sciences,1,1,Research Scientist,3,2,2703,1,1,14,3,4,3,2,3,3,0,2
18,1,Non-Travel,Research & Development,8,1,Medical,1,1,Laboratory Technician,3,0,1904,1,0,12,3,4,0,0,3,0,0,0
33,1,Travel_Rarely,Sales,9,4,Marketing,0,2,Sales Executive,1,0,8224,0,1,17,3,1,6,3,3,5,0,3
41,0,Travel_Rarely,Research & Development,12,4,Life Sciences,1,1,Laboratory Technician,4,1,4766,3,1,11,3,1,6,4,3,1,0,0
31,1,Travel_Frequently,Research & Development,15,3,Medical,1,1,Laboratory Technician,3,1,2610,1,0,12,3,3,2,5,2,2,2,2
37,0,Travel_Rarely,Research & Development,25,2,Medical,0,2,Healthcare Representative,4,2,5731,7,0,13,3,3,9,2,3,6,1,3
27,0,Travel_Rarely,Research & Development,6,3,Life Sciences,1,1,Research Scientist,3,1,2539,1,0,13,3,3,4,0,3,4,2,2
34,0,Travel_Rarely,Sales,9,1,Life Sciences,0,2,Sales Executive,3,1,5714,1,0,20,4,1,6,3,2,6,1,3
35,0,Travel_Rarely,Human Resources,8,4,Technical Degree,1,1,Human Resources,3,0,4323,1,0,17,3,2,6,2,1,5,1,4
29,1,Travel_Rarely,Sales,23,1,Life Sciences,0,3,Sales Executive,1,1,7336,1,0,13,3,1,11,3,1,11,3,10
40,0,Travel_Frequently,Research & Development,9,4,Medical,0,3,Research Director,3,0,13499,9,0,17,3,3,20,3,2,18,2,13
42,1,Travel_Frequently,Sales,12,3,Life Sciences,1,4,Sales Executive,1,0,13758,0,1,12,3,2,22,2,2,21,13,14
42,0,Travel_Rarely,Sales,4,4,Marketing,1,2,Sales Executive,1,0,5155,7,0,13,3,4,9,3,4,6,1,5
35,0,Travel_Rarely,Research & Development,1,4,Medical,1,1,Laboratory Technician,3,1,2258,6,0,12,3,2,10,2,3,8,1,7
24,0,Travel_Rarely,Research & Development,24,3,Medical,1,1,Laboratory Technician,2,0,3597,8,0,22,4,4,6,2,3,4,1,2
28,1,Travel_Rarely,Research & Development,12,1,Life Sciences,0,1,Laboratory Technician,4,1,2515,1,1,11,3,4,1,4,2,1,0,0
26,0,Travel_Rarely,Research & Development,3,4,Medical,1,1,Laboratory Technician,4,1,4420,1,0,22,4,2,8,2,3,8,0,7
30,0,Travel_Rarely,Sales,10,3,Marketing,1,2,Sales Executive,3,1,6578,1,0,18,3,1,10,3,3,10,1,4
40,0,Travel_Frequently,Research & Development,26,2,Medical,0,2,Research Scientist,4,1,4422,3,1,13,3,4,16,3,1,1,0,0
35,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3,Manufacturing Director,2,2,10274,2,0,18,3,2,15,2,4,7,6,4
34,0,Travel_Frequently,Research & Development,1,3,Medical,1,2,Healthcare Representative,1,0,5343,0,0,20,4,3,14,3,3,13,4,9
35,0,Travel_Frequently,Research & Development,4,4,Other,1,1,Laboratory Technician,4,1,2376,1,0,13,3,2,2,2,4,2,2,2
43,1,Travel_Rarely,Sales,9,3,Marketing,0,2,Sales Executive,3,0,5346,8,0,13,3,2,7,2,2,4,1,3
32,0,Non-Travel,Sales,2,1,Life Sciences,0,1,Sales Representative,1,2,2827,1,0,12,3,3,1,3,3,1,0,0
56,0,Travel_Rarely,Research & Development,4,4,Technical Degree,0,5,Manager,1,2,19943,4,0,13,3,4,28,2,3,5,4,2
29,0,Travel_Rarely,Research & Development,6,1,Medical,0,1,Laboratory Technician,4,1,3131,1,0,13,3,1,10,5,3,10,0,8
19,0,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1,Research Scientist,1,0,2552,1,0,25,4,3,1,4,3,1,0,0
45,0,Travel_Rarely,Research & Development,7,3,Medical,0,1,Research Scientist,3,1,4477,4,1,19,3,3,7,2,2,3,0,2
37,0,Travel_Rarely,Research & Development,1,3,Life Sciences,0,2,Manufacturing Director,4,1,6474,1,0,13,3,2,14,2,2,14,3,11
20,0,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1,Laboratory Technician,3,0,3033,1,0,12,3,1,2,2,2,2,1,2
44,1,Travel_Rarely,Research & Development,10,4,Life Sciences,1,1,Research Scientist,3,0,2936,1,1,11,3,3,6,4,3,6,0,2
53,0,Travel_Rarely,Research & Development,7,2,Medical,0,5,Manager,3,2,18606,3,0,18,3,2,26,6,3,7,4,7
29,0,Travel_Rarely,Research & Development,15,1,Life Sciences,0,1,Research Scientist,4,1,2168,0,1,18,3,1,6,2,2,5,1,3
22,1,Travel_Frequently,Research & Development,3,4,Life Sciences,1,1,Research Scientist,4,1,2853,0,1,11,3,2,1,5,3,0,0,0
46,0,Travel_Rarely,Sales,2,3,Marketing,0,4,Manager,1,1,17048,8,0,23,4,1,28,2,3,26,15,9
44,0,Non-Travel,Research & Development,17,3,Life Sciences,1,1,Research Scientist,3,0,2290,2,0,13,3,4,6,3,3,0,0,0
33,0,Travel_Rarely,Human Resources,2,3,Human Resources,1,1,Human Resources,3,1,3600,1,0,13,3,4,5,2,3,5,1,4
41,1,Non-Travel,Research & Development,5,2,Life Sciences,1,1,Research Scientist,1,2,2107,6,0,17,3,1,5,2,1,1,0,0
30,0,Travel_Rarely,Sales,29,4,Life Sciences,1,2,Sales Executive,1,2,4115,8,0,19,3,3,8,3,3,4,0,3
40,0,Travel_Frequently,Sales,2,4,Medical,1,2,Sales Executive,2,1,4327,5,0,12,3,4,5,2,3,0,0,0
50,0,Travel_Frequently,Research & Development,2,3,Medical,0,4,Manager,1,1,17856,2,0,22,4,3,32,3,3,2,2,2
28,0,Travel_Rarely,Research & Development,19,4,Medical,1,1,Laboratory Technician,1,1,3196,1,0,12,3,3,6,2,3,6,3,3
46,0,Travel_Rarely,Research & Development,15,2,Life Sciences,1,5,Research Director,2,1,19081,5,0,11,3,1,25,2,3,4,0,3
35,0,Travel_Rarely,Sales,17,4,Life Sciences,1,2,Sales Executive,1,1,8966,3,1,15,3,4,15,2,3,7,1,7
24,1,Travel_Rarely,Research & Development,17,2,Life Sciences,0,1,Laboratory Technician,2,1,2210,1,0,13,3,1,1,3,1,1,0,0
33,0,Travel_Frequently,Sales,25,3,Medical,0,2,Sales Executive,3,1,4539,1,0,12,3,1,10,3,2,10,0,1
36,0,Travel_Rarely,Research & Development,6,4,Life Sciences,1,1,Laboratory Technician,3,2,2741,1,0,14,3,3,7,4,3,7,1,7
30,0,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2,Laboratory Technician,3,2,3491,1,0,13,3,1,10,4,2,10,8,9
44,0,Travel_Rarely,Research & Development,29,4,Other,1,2,Research Scientist,4,0,4541,1,0,25,4,2,20,3,3,20,13,17
20,0,Travel_Rarely,Sales,21,3,Marketing,1,1,Sales Representative,4,0,2678,1,0,17,3,4,2,2,3,2,2,2
46,0,Travel_Rarely,Research & Development,2,4,Technical Degree,1,2,Manufacturing Director,4,2,7379,2,0,11,3,3,12,3,2,6,1,4
42,0,Non-Travel,Human Resources,2,5,Medical,1,2,Human Resources,1,1,6272,7,0,16,3,1,10,3,4,4,0,3
60,0,Travel_Rarely,Sales,7,4,Marketing,1,2,Sales Executive,4,2,5220,0,1,18,3,2,12,3,3,11,1,9
32,0,Travel_Frequently,Research & Development,13,3,Other,0,1,Laboratory Technician,2,1,2743,1,0,20,4,3,2,2,3,2,2,2
32,0,Travel_Frequently,Research & Development,2,2,Life Sciences,0,2,Research Scientist,3,0,4998,4,1,14,3,4,10,2,3,8,0,7
36,0,Travel_Rarely,Research & Development,1,3,Technical Degree,0,3,Manufacturing Director,1,2,10252,2,1,21,4,3,17,2,3,7,7,7
33,0,Travel_Rarely,Research & Development,9,3,Medical,1,1,Research Scientist,4,1,2781,0,0,13,3,2,15,5,3,14,4,10
40,0,Travel_Rarely,Sales,10,3,Technical Degree,0,2,Sales Executive,2,2,6852,7,0,12,3,2,7,2,4,5,1,3
25,0,Travel_Rarely,Sales,10,4,Life Sciences,1,2,Sales Executive,4,0,4950,0,0,14,3,2,5,4,3,4,1,1
30,0,Travel_Rarely,Research & Development,1,3,Medical,1,1,Research Scientist,2,1,3579,0,1,21,4,1,12,2,3,11,5,7
42,0,Travel_Frequently,Research & Development,26,5,Medical,0,3,Research Director,1,1,13191,3,1,17,3,3,20,6,3,1,0,0
35,0,Non-Travel,Sales,8,2,Marketing,0,3,Sales Executive,4,1,10377,4,1,11,3,2,16,6,2,13,4,12
27,0,Travel_Rarely,Research & Development,14,3,Life Sciences,1,1,Research Scientist,1,1,2235,1,1,14,3,4,9,3,2,9,6,8
54,0,Travel_Frequently,Research & Development,1,4,Life Sciences,0,3,Manufacturing Director,3,2,10502,7,0,17,3,1,33,2,1,5,1,4
44,0,Travel_Rarely,Research & Development,2,1,Life Sciences,0,1,Research Scientist,4,1,2011,1,0,13,3,4,10,5,3,10,7,7
19,1,Non-Travel,Research & Development,10,3,Medical,0,1,Research Scientist,2,0,1859,1,1,25,4,2,1,2,4,1,0,0
29,0,Travel_Rarely,Research & Development,1,3,Life Sciences,0,1,Research Scientist,4,2,3760,1,0,15,3,1,3,5,3,3,1,2
54,0,Travel_Rarely,Research & Development,3,3,Life Sciences,1,4,Research Director,4,1,17779,3,0,14,3,1,36,2,3,10,0,9
31,0,Travel_Rarely,Research & Development,11,2,Medical,1,2,Healthcare Representative,1,1,6833,1,1,12,3,4,6,2,2,6,0,1
31,0,Travel_Rarely,Research & Development,24,3,Medical,0,2,Healthcare Representative,1,0,6812,1,0,19,3,2,10,2,3,10,1,8
59,0,Travel_Rarely,Sales,3,3,Life Sciences,0,2,Sales Executive,4,0,5171,5,0,17,3,4,13,2,3,6,0,5
43,0,Travel_Rarely,Research & Development,3,3,Life Sciences,1,5,Research Director,4,1,19740,3,0,14,3,2,25,2,3,8,0,7
49,0,Travel_Rarely,Research & Development,4,2,Medical,1,5,Manager,3,1,18711,2,0,13,3,3,23,2,4,1,0,0
36,0,Travel_Frequently,Research & Development,3,3,Technical Degree,1,1,Research Scientist,2,1,3692,1,0,12,3,3,12,2,2,11,0,7
48,0,Travel_Rarely,Research & Development,2,2,Technical Degree,1,1,Laboratory Technician,2,0,2559,5,0,11,3,3,7,4,2,1,0,0
27,0,Travel_Rarely,Research & Development,4,2,Life Sciences,1,1,Research Scientist,3,2,2517,1,0,11,3,2,5,2,3,5,0,3
29,0,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2,Healthcare Representative,4,2,6623,1,1,11,3,2,6,2,3,6,1,0
48,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,5,Research Director,4,0,18265,6,0,12,3,3,25,3,4,1,0,0
29,0,Travel_Rarely,Research & Development,1,3,Life Sciences,0,4,Research Director,4,2,16124,3,0,14,3,2,9,2,2,7,1,7
34,0,Travel_Rarely,Research & Development,20,3,Technical Degree,0,1,Research Scientist,3,1,2585,0,0,17,3,4,2,5,2,1,0,0
44,0,Travel_Rarely,Sales,5,3,Marketing,1,5,Manager,2,1,18213,7,0,11,3,3,26,5,3,22,3,10
33,0,Travel_Rarely,Sales,10,5,Marketing,1,3,Sales Executive,3,2,8380,0,1,14,3,4,10,3,3,9,0,8
19,0,Travel_Rarely,Research & Development,25,3,Life Sciences,0,1,Research Scientist,4,0,2994,1,1,12,3,4,1,2,3,1,0,1
23,0,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1,Research Scientist,3,1,1223,1,0,22,4,4,1,2,3,1,0,1
25,1,Travel_Frequently,Sales,24,1,Life Sciences,1,1,Sales Representative,4,0,1118,1,1,14,3,4,1,4,3,1,1,0
26,0,Travel_Rarely,Research & Development,4,2,Life Sciences,1,1,Research Scientist,4,0,2875,1,1,20,4,2,8,2,2,8,2,2
45,1,Travel_Rarely,Sales,2,3,Marketing,0,5,Manager,2,0,18824,2,1,16,3,1,26,2,3,24,1,11
55,0,Non-Travel,Research & Development,8,1,Medical,1,4,Healthcare Representative,2,2,13577,1,1,15,3,4,34,3,3,33,15,0
21,1,Travel_Frequently,Research & Development,10,2,Life Sciences,0,1,Laboratory Technician,3,0,2625,1,0,20,4,3,2,2,1,2,2,2
46,0,Travel_Rarely,Sales,4,2,Marketing,0,5,Manager,2,1,18789,2,0,14,3,3,26,2,3,11,0,8
34,0,Travel_Rarely,Sales,2,3,Marketing,0,2,Sales Executive,1,0,4538,0,1,12,3,4,4,3,3,3,0,2
51,0,Travel_Frequently,Sales,9,3,Life Sciences,1,5,Manager,2,2,19847,4,1,24,4,1,31,5,2,29,11,10
59,0,Travel_Rarely,Research & Development,18,4,Medical,1,3,Manufacturing Director,4,0,10512,6,0,12,3,4,25,6,2,9,5,4
34,0,Travel_Frequently,Research & Development,19,3,Medical,0,2,Laboratory Technician,2,2,4444,4,0,13,3,3,15,2,4,11,5,10
28,0,Travel_Frequently,Research & Development,1,4,Medical,1,1,Laboratory Technician,3,0,2154,0,1,11,3,3,5,2,2,4,0,2
44,0,Travel_Rarely,Research & Development,4,2,Life Sciences,1,5,Manager,1,2,19190,1,0,14,3,4,26,4,2,25,14,13
34,0,Travel_Frequently,Human Resources,11,3,Life Sciences,1,2,Human Resources,2,1,4490,4,0,11,3,4,14,5,4,10,1,8
35,0,Travel_Rarely,Research & Development,6,1,Life Sciences,1,1,Research Scientist,3,1,3506,0,1,14,3,4,4,3,3,3,2,2
42,0,Travel_Rarely,Research & Development,7,4,Medical,0,2,Research Scientist,2,1,2372,6,1,16,3,4,18,2,3,1,0,0
43,0,Travel_Rarely,Sales,4,4,Marketing,0,3,Sales Executive,4,0,10231,3,0,14,3,4,23,3,4,21,15,17
36,0,Travel_Rarely,Research & Development,2,4,Life Sciences,0,2,Manufacturing Director,2,0,5410,9,1,11,3,4,18,2,3,16,5,12
44,1,Travel_Rarely,Research & Development,15,3,Medical,0,3,Healthcare Representative,4,1,7978,1,0,11,3,4,10,2,3,10,0,5
28,0,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1,Laboratory Technician,4,1,3867,1,1,12,3,2,2,2,3,2,2,2
51,0,Travel_Frequently,Research & Development,6,2,Medical,0,1,Laboratory Technician,3,0,2838,0,0,14,3,2,8,6,2,7,7,7
30,0,Non-Travel,Research & Development,9,2,Medical,0,2,Manufacturing Director,3,0,4695,7,1,18,3,3,10,3,3,8,1,7
29,1,Travel_Rarely,Research & Development,7,3,Technical Degree,0,1,Laboratory Technician,3,2,3339,3,1,13,3,1,10,2,3,7,7,7
28,0,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1,Research Scientist,1,0,2080,2,0,11,3,2,5,2,2,3,1,2
25,0,Travel_Rarely,Research & Development,1,3,Medical,0,1,Research Scientist,2,0,2096,1,0,18,3,4,2,3,2,2,2,1
32,0,Travel_Rarely,Sales,8,3,Medical,1,2,Sales Executive,4,1,6209,1,0,15,3,3,10,4,4,10,0,8
45,0,Travel_Frequently,Research & Development,25,3,Medical,0,5,Manager,2,0,18061,3,0,22,4,3,22,4,3,0,0,0
39,0,Travel_Rarely,Research & Development,13,4,Medical,0,4,Manager,2,2,17123,6,1,13,3,4,21,4,3,19,15,2
58,0,Travel_Rarely,Research & Development,23,4,Life Sciences,1,1,Research Scientist,3,2,2372,1,0,12,3,4,2,3,3,2,2,2
32,1,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2,Laboratory Technician,3,1,4883,1,0,18,3,1,10,3,3,10,1,1
39,1,Travel_Rarely,Research & Development,23,3,Medical,1,1,Research Scientist,1,0,3904,0,0,13,3,1,6,2,3,5,0,3
30,0,Travel_Rarely,Research & Development,6,3,Technical Degree,0,2,Laboratory Technician,4,1,4627,0,0,12,3,1,10,6,3,9,6,7
36,0,Travel_Rarely,Research & Development,10,4,Technical Degree,0,3,Healthcare Representative,3,1,7094,3,0,12,3,1,10,0,3,7,1,7
46,0,Travel_Rarely,Human Resources,1,2,Life Sciences,0,1,Human Resources,1,0,3423,6,0,12,3,3,10,3,4,7,5,7
28,0,Non-Travel,Research & Development,1,3,Life Sciences,0,2,Laboratory Technician,4,1,6674,0,0,11,3,1,10,6,3,9,7,5
50,0,Travel_Rarely,Research & Development,28,3,Life Sciences,0,4,Research Director,1,1,16880,4,1,11,3,2,25,2,3,3,1,2
40,1,Travel_Rarely,Sales,25,4,Marketing,1,3,Sales Executive,2,0,9094,2,1,12,3,3,9,2,3,5,1,0
52,1,Travel_Rarely,Sales,5,3,Life Sciences,1,3,Sales Executive,2,0,8446,9,1,19,3,3,10,2,2,8,7,7
30,0,Travel_Rarely,Research & Development,17,4,Medical,0,3,Manager,1,1,11916,1,1,23,4,4,9,2,3,9,0,8
39,0,Travel_Rarely,Research & Development,18,2,Life Sciences,1,2,Manufacturing Director,3,0,4534,0,0,11,3,1,9,6,3,8,1,7
31,0,Non-Travel,Sales,2,4,Life Sciences,0,3,Sales Executive,3,2,9852,1,1,19,3,1,10,5,2,10,9,6
41,0,Non-Travel,Sales,10,2,Medical,1,2,Sales Executive,2,0,6151,1,0,13,3,1,19,4,3,19,11,9
31,1,Travel_Frequently,Sales,1,3,Life Sciences,0,1,Sales Representative,2,0,2302,1,1,11,3,1,3,2,4,3,2,2
44,1,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1,Laboratory Technician,1,1,2362,4,0,12,3,3,10,4,4,3,1,2
42,0,Non-Travel,Research & Development,2,1,Life Sciences,1,4,Manager,3,1,17861,0,1,13,3,4,21,3,2,20,2,10
55,0,Travel_Rarely,Research & Development,2,2,Medical,0,5,Manager,3,1,19187,4,0,14,3,4,23,5,3,19,9,11
56,0,Travel_Rarely,Human Resources,8,4,Life Sciences,1,5,Manager,2,0,19717,6,0,14,3,1,36,4,3,7,7,7
40,0,Non-Travel,Research & Development,16,2,Life Sciences,1,1,Research Scientist,3,2,3544,9,0,16,3,2,6,0,3,4,0,0
34,0,Travel_Rarely,Research & Development,9,3,Life Sciences,1,3,Healthcare Representative,4,2,8500,0,0,11,3,4,10,0,2,9,1,6
40,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2,Research Scientist,4,0,4661,1,0,13,3,3,9,4,3,9,8,8
41,0,Travel_Frequently,Sales,1,3,Marketing,0,2,Sales Executive,1,2,4103,0,0,17,3,4,10,2,3,9,1,7
35,0,Travel_Frequently,Research & Development,4,4,Life Sciences,1,2,Research Scientist,3,0,4249,1,1,11,3,2,9,3,3,9,1,1
51,0,Travel_Rarely,Human Resources,5,3,Life Sciences,1,4,Manager,2,2,14026,1,1,11,3,2,33,2,3,33,0,10
38,0,Travel_Rarely,Sales,2,2,Life Sciences,0,2,Sales Executive,1,2,6893,3,0,15,3,4,11,3,3,7,1,7
34,0,Travel_Rarely,Sales,15,2,Medical,0,2,Sales Executive,1,0,6125,1,0,12,3,4,10,6,4,10,9,6
25,0,Travel_Rarely,Research & Development,19,1,Medical,1,1,Laboratory Technician,4,1,3669,3,0,11,3,3,7,6,2,3,1,2
58,1,Travel_Rarely,Research & Development,7,4,Medical,0,3,Manufacturing Director,1,1,10008,7,1,14,3,4,31,0,2,10,5,9
40,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1,Laboratory Technician,2,1,2387,3,0,22,4,3,7,3,3,4,0,3
36,0,Travel_Frequently,Sales,7,3,Marketing,0,2,Sales Executive,1,1,4639,2,0,16,3,4,17,2,2,15,6,13
48,0,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3,Manufacturing Director,4,0,7898,1,0,11,3,3,11,2,3,10,0,8
27,0,Travel_Rarely,Sales,11,3,Medical,0,1,Sales Representative,4,1,2534,8,0,14,3,2,5,4,3,1,0,0
51,0,Travel_Rarely,Research & Development,11,2,Technical Degree,0,4,Manufacturing Director,2,0,13142,3,0,16,3,2,29,1,2,5,0,3
18,0,Non-Travel,Research & Development,1,3,Life Sciences,0,1,Laboratory Technician,4,0,1611,1,0,15,3,3,0,5,4,0,0,0
35,0,Travel_Rarely,Research & Development,1,3,Medical,0,2,Laboratory Technician,4,1,5363,0,0,12,3,2,10,0,3,9,0,0
27,0,Travel_Frequently,Sales,2,1,Life Sciences,1,2,Sales Executive,4,0,5071,3,0,20,4,2,8,3,3,6,0,0
55,1,Travel_Rarely,Sales,13,4,Marketing,1,4,Sales Executive,3,0,13695,6,1,17,3,3,24,2,2,19,3,8
56,0,Travel_Rarely,Research & Development,23,3,Life Sciences,1,4,Manufacturing Director,2,1,13402,4,1,12,3,1,33,0,3,19,15,9
34,0,Non-Travel,Research & Development,26,1,Technical Degree,0,1,Research Scientist,3,2,2029,1,0,20,4,3,5,2,3,5,0,0
40,0,Travel_Rarely,Research & Development,2,1,Medical,0,2,Healthcare Representative,3,2,6377,5,0,20,4,2,15,0,3,12,11,8
34,0,Travel_Rarely,Research & Development,29,3,Medical,1,2,Laboratory Technician,3,1,5429,4,0,13,3,1,10,1,3,8,7,7
31,1,Travel_Frequently,Sales,2,3,Life Sciences,0,1,Sales Representative,4,0,2785,7,0,14,3,3,3,3,4,1,0,0
35,1,Travel_Frequently,Sales,18,4,Marketing,0,2,Sales Executive,3,1,4614,0,1,18,3,3,5,0,2,4,3,2
38,0,Travel_Frequently,Research & Development,7,3,Life Sciences,1,1,Research Scientist,3,2,2610,1,0,11,3,4,4,2,3,4,0,3
34,0,Travel_Rarely,Research & Development,2,4,Technical Degree,0,2,Healthcare Representative,4,0,6687,1,0,11,3,4,14,2,4,14,4,11
28,0,Travel_Rarely,Sales,26,3,Life Sciences,1,2,Sales Executive,1,1,4724,1,0,11,3,3,5,0,3,5,0,4
31,1,Travel_Rarely,Research & Development,22,4,Medical,1,2,Manufacturing Director,3,1,6179,1,1,15,3,4,10,3,2,10,6,7
39,0,Travel_Rarely,Sales,21,4,Life Sciences,1,2,Sales Executive,4,1,6120,3,1,12,3,4,8,2,4,5,1,4
51,0,Travel_Frequently,Sales,2,3,Marketing,1,3,Sales Executive,2,1,10596,2,0,11,3,2,14,5,3,4,3,2
41,0,Travel_Frequently,Research & Development,22,3,Life Sciences,0,2,Research Scientist,4,2,5467,3,1,14,3,1,12,4,2,6,3,3
37,0,Travel_Rarely,Research & Development,4,1,Life Sciences,1,1,Research Scientist,3,1,2996,7,1,15,3,4,8,2,3,6,1,3
33,0,Travel_Frequently,Sales,5,1,Life Sciences,1,2,Sales Executive,4,1,9998,6,0,13,3,1,8,2,4,5,1,2
32,0,Travel_Rarely,Sales,2,1,Marketing,1,2,Sales Executive,2,1,4078,0,1,13,3,1,4,3,2,3,1,2
39,0,Non-Travel,Research & Development,25,2,Life Sciences,1,3,Healthcare Representative,3,1,10920,3,0,21,4,2,13,2,3,6,0,5
25,0,Travel_Rarely,Sales,18,1,Life Sciences,1,2,Sales Executive,3,1,6232,2,0,11,3,2,6,3,2,3,1,2
52,0,Travel_Frequently,Research & Development,28,2,Medical,0,4,Manufacturing Director,3,1,13247,2,1,11,3,2,24,3,2,5,0,2
43,0,Travel_Rarely,Research & Development,6,3,Medical,0,2,Research Scientist,3,0,4081,1,1,14,3,1,20,3,1,20,1,8
27,0,Travel_Rarely,Sales,10,3,Marketing,0,2,Sales Executive,4,1,5769,1,1,11,3,4,6,3,3,6,4,4
27,1,Travel_Rarely,Research & Development,17,4,Life Sciences,0,1,Research Scientist,3,0,2394,1,1,13,3,4,8,2,3,8,7,7
26,0,Travel_Rarely,Research & Development,2,1,Medical,1,1,Research Scientist,4,0,3904,0,0,12,3,4,5,2,3,4,1,1
42,0,Travel_Rarely,Human Resources,10,3,Human Resources,0,4,Manager,1,1,16799,0,0,14,3,3,21,5,3,20,0,9
52,0,Travel_Rarely,Research & Development,8,4,Other,0,1,Laboratory Technician,1,1,2950,9,0,13,3,3,12,2,1,5,0,4
37,0,Travel_Rarely,Research & Development,11,3,Medical,0,1,Laboratory Technician,3,0,3629,4,0,18,3,1,8,6,3,3,0,2
35,0,Travel_Frequently,Research & Development,18,2,Life Sciences,1,3,Manufacturing Director,4,0,9362,2,0,11,3,3,10,2,3,2,2,2
25,0,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1,Laboratory Technician,4,1,3229,4,0,11,3,2,7,2,2,3,0,2
26,0,Travel_Rarely,Research & Development,7,3,Other,1,1,Laboratory Technician,1,0,3578,0,0,12,3,4,8,2,3,7,0,7
29,0,Travel_Rarely,Human Resources,17,3,Other,1,3,Human Resources,1,0,7988,1,0,13,3,1,10,3,2,10,0,9
49,1,Travel_Frequently,Research & Development,28,2,Life Sciences,1,2,Laboratory Technician,1,0,4284,3,0,20,4,1,20,2,3,4,1,3
29,1,Travel_Frequently,Research & Development,14,1,Other,0,3,Healthcare Representative,4,0,7553,0,1,12,3,1,9,1,3,8,7,7
